target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,target_resolving_view_count,coverage_signature,trials,primary_competing_trials,unique_wrong_views
TapHead,3,2,absent,4,2,0,11000000,57,49,0
TapHead,3,2,absent,4,2,1,10001000,1,1,0
TapHead,3,2,absent,4,3,0,11001000,13,12,12
TapHead,3,2,absent,4,3,0,11100000,20,17,15
TapHead,3,2,absent,4,3,1,11001000,14,14,1
TapHead,3,2,absent,4,3,1,11100000,11,11,0
TapHead,3,2,absent,4,4,0,11001100,19,17,18
TapHead,3,2,absent,4,4,0,11101000,30,27,21
TapHead,3,2,absent,4,4,0,11110000,22,20,19
TapHead,3,2,absent,4,4,1,11001100,3,3,0
TapHead,3,2,absent,4,4,1,11101000,12,12,2
TapHead,3,2,absent,4,4,1,11110000,5,5,0
TapHead,3,2,absent,4,4,2,11001100,9,9,0
TapHead,3,2,absent,4,4,2,11101000,3,3,0
TapHead,3,2,absent,4,4,2,11110000,5,5,0
TapHead,3,2,absent,4,5,0,11101100,12,10,13
TapHead,3,2,absent,4,5,0,11111000,12,11,17
TapHead,3,2,absent,4,5,1,11101100,8,8,4
TapHead,3,2,absent,4,5,1,11111000,7,7,1
TapHead,3,2,absent,4,5,2,11101100,10,10,2
TapHead,3,2,absent,4,5,2,11111000,12,12,3
TapHead,3,2,absent,4,5,3,11101100,9,9,0
TapHead,3,2,absent,4,5,3,11111000,5,5,0
TapHead,3,2,absent,4,6,0,11111100,40,39,65
TapHead,3,2,absent,4,6,1,11111100,2,2,3
TapHead,3,2,absent,4,6,2,11111100,23,23,14
TapHead,3,2,absent,4,6,3,11111100,5,5,0
TapHead,3,2,absent,4,6,4,11111100,7,7,0
TapHead,3,2,absent,4,8,0,11111111,14,14,21
TapHead,3,2,absent,4,8,2,11111111,7,7,0
TapHead,3,2,absent,4,8,3,11111111,4,4,0
TapHead,3,2,absent,4,8,4,11111111,28,28,0
TapHead,3,2,absent,4,8,5,11111111,13,13,0
TapHead,3,2,absent,4,8,6,11111111,11,11,0
TapHead,3,2,absent,5,1,0,10000000,3,1,0
TapHead,3,2,absent,5,2,0,10001000,1,0,1
TapHead,3,2,absent,5,2,0,11000000,234,226,3
TapHead,3,2,absent,5,2,1,11000000,2,2,0
TapHead,3,2,absent,5,3,0,10001100,1,0,2
TapHead,3,2,absent,5,3,0,11001000,171,170,65
TapHead,3,2,absent,5,3,0,11100000,176,174,83
TapHead,3,2,absent,5,3,1,11001000,51,51,1
TapHead,3,2,absent,5,3,1,11100000,65,65,0
TapHead,3,2,absent,5,4,0,11001100,238,235,145
TapHead,3,2,absent,5,4,0,11101000,262,261,131
TapHead,3,2,absent,5,4,0,11110000,279,278,154
TapHead,3,2,absent,5,4,1,11001100,33,33,0
TapHead,3,2,absent,5,4,1,11101000,112,112,31
TapHead,3,2,absent,5,4,1,11110000,50,50,0
TapHead,3,2,absent,5,4,2,11001100,83,83,0
TapHead,3,2,absent,5,4,2,11101000,36,36,0
TapHead,3,2,absent,5,4,2,11110000,53,53,0
TapHead,3,2,absent,5,5,0,11101100,276,276,258
TapHead,3,2,absent,5,5,0,11111000,293,293,258
TapHead,3,2,absent,5,5,1,11101100,102,102,49
TapHead,3,2,absent,5,5,1,11111000,158,158,74
TapHead,3,2,absent,5,5,2,11101100,64,64,13
TapHead,3,2,absent,5,5,2,11111000,61,61,11
TapHead,3,2,absent,5,5,3,11101100,28,28,0
TapHead,3,2,absent,5,5,3,11111000,33,33,0
TapHead,3,2,absent,5,6,0,11111100,721,721,636
TapHead,3,2,absent,5,6,1,11111100,103,103,44
TapHead,3,2,absent,5,6,2,11111100,286,286,109
TapHead,3,2,absent,5,6,3,11111100,30,30,0
TapHead,3,2,absent,5,6,4,11111100,40,40,0
TapHead,3,2,absent,5,8,0,11111111,325,325,483
TapHead,3,2,absent,5,8,2,11111111,223,223,0
TapHead,3,2,absent,5,8,3,11111111,71,71,0
TapHead,3,2,absent,5,8,4,11111111,226,226,0
TapHead,3,2,absent,5,8,5,11111111,19,19,0
TapHead,3,2,absent,5,8,6,11111111,62,62,0
TapHead,3,2,absent,6,1,0,10000000,2,0,0
TapHead,3,2,absent,6,2,0,10100000,1,0,1
TapHead,3,2,absent,6,2,0,11000000,68,65,3
TapHead,3,2,absent,6,3,0,11001000,34,34,15
TapHead,3,2,absent,6,3,0,11100000,32,31,15
TapHead,3,2,absent,6,3,1,11001000,10,10,0
TapHead,3,2,absent,6,3,1,11100000,17,17,0
TapHead,3,2,absent,6,4,0,11001100,36,34,35
TapHead,3,2,absent,6,4,0,11101000,41,41,20
TapHead,3,2,absent,6,4,0,11110000,21,21,19
TapHead,3,2,absent,6,4,1,11001100,5,5,0
TapHead,3,2,absent,6,4,1,11101000,27,27,9
TapHead,3,2,absent,6,4,1,11110000,10,10,0
TapHead,3,2,absent,6,4,2,11001100,17,17,0
TapHead,3,2,absent,6,4,2,11101000,6,6,0
TapHead,3,2,absent,6,4,2,11110000,9,9,0
TapHead,3,2,absent,6,5,0,11101100,32,31,38
TapHead,3,2,absent,6,5,0,11111000,30,29,50
TapHead,3,2,absent,6,5,1,11101100,29,29,14
TapHead,3,2,absent,6,5,1,11111000,35,35,11
TapHead,3,2,absent,6,5,2,11101100,20,20,4
TapHead,3,2,absent,6,5,2,11111000,8,8,4
TapHead,3,2,absent,6,5,3,11101100,11,11,0
TapHead,3,2,absent,6,5,3,11111000,10,10,0
TapHead,3,2,absent,6,6,0,11111100,34,34,58
TapHead,3,2,absent,6,6,1,11111100,22,22,15
TapHead,3,2,absent,6,6,2,11111100,28,28,19
TapHead,3,2,absent,6,6,3,11111100,5,5,0
TapHead,3,2,absent,6,6,4,11111100,4,4,0
TapHead,3,2,absent,6,8,0,11111111,12,12,37
TapHead,3,2,absent,6,8,2,11111111,12,12,0
TapHead,3,2,absent,6,8,3,11111111,7,7,0
TapHead,3,2,absent,6,8,4,11111111,22,22,0
TapHead,3,2,absent,6,8,5,11111111,13,13,0
TapHead,3,2,absent,6,8,6,11111111,38,38,0
TapHead,3,2,absent,7,1,0,10000000,5,1,0
TapHead,3,2,absent,7,2,0,10001000,1,0,0
TapHead,3,2,absent,7,2,0,11000000,60,48,5
TapHead,3,2,absent,7,3,0,10101000,1,0,1
TapHead,3,2,absent,7,3,0,11001000,28,25,16
TapHead,3,2,absent,7,3,0,11100000,37,36,15
TapHead,3,2,absent,7,3,1,11001000,6,6,0
TapHead,3,2,absent,7,3,1,11100000,16,16,1
TapHead,3,2,absent,7,4,0,10111000,1,1,2
TapHead,3,2,absent,7,4,0,11001100,14,11,14
TapHead,3,2,absent,7,4,0,11101000,21,21,16
TapHead,3,2,absent,7,4,0,11110000,21,19,23
TapHead,3,2,absent,7,4,1,11001100,10,10,0
TapHead,3,2,absent,7,4,1,11101000,10,10,4
TapHead,3,2,absent,7,4,1,11110000,5,5,0
TapHead,3,2,absent,7,4,2,11001100,2,2,0
TapHead,3,2,absent,7,4,2,11101000,3,3,0
TapHead,3,2,absent,7,4,2,11110000,6,6,0
TapHead,3,2,absent,7,5,0,11101100,11,10,14
TapHead,3,2,absent,7,5,0,11111000,10,10,9
TapHead,3,2,absent,7,5,1,11101100,7,7,2
TapHead,3,2,absent,7,5,1,11111000,3,3,1
TapHead,3,2,absent,7,5,2,11101100,8,8,0
TapHead,3,2,absent,7,5,2,11111000,3,3,0
TapHead,3,2,absent,7,5,3,11101100,7,7,0
TapHead,3,2,absent,7,5,3,11111000,10,10,0
TapHead,3,2,absent,7,6,0,11111100,14,9,26
TapHead,3,2,absent,7,6,1,11111100,9,9,6
TapHead,3,2,absent,7,6,2,11111100,5,5,3
TapHead,3,2,absent,7,6,3,11111100,1,1,0
TapHead,3,2,absent,7,6,4,11111100,4,4,0
TapHead,3,2,absent,7,8,0,11111111,12,12,27
TapHead,3,2,absent,7,8,2,11111111,14,14,0
TapHead,3,2,absent,7,8,3,11111111,14,14,0
TapHead,3,2,absent,7,8,4,11111111,21,21,0
TapHead,3,2,absent,7,8,5,11111111,13,13,0
TapHead,3,2,absent,7,8,6,11111111,33,33,0
TapHead,3,2,absent,8,1,0,10000000,3,2,0
TapHead,3,2,absent,8,2,0,10001000,1,1,0
TapHead,3,2,absent,8,2,0,11000000,92,88,3
TapHead,3,2,absent,8,3,0,11001000,41,40,26
TapHead,3,2,absent,8,3,0,11100000,36,34,19
TapHead,3,2,absent,8,3,1,11001000,6,6,0
TapHead,3,2,absent,8,3,1,11100000,15,15,0
TapHead,3,2,absent,8,4,0,11001100,21,21,15
TapHead,3,2,absent,8,4,0,11101000,54,53,37
TapHead,3,2,absent,8,4,0,11110000,26,26,22
TapHead,3,2,absent,8,4,1,11101000,30,30,17
TapHead,3,2,absent,8,4,1,11110000,6,6,0
TapHead,3,2,absent,8,4,2,11001100,16,16,0
TapHead,3,2,absent,8,4,2,11101000,8,8,0
TapHead,3,2,absent,8,4,2,11110000,18,18,0
TapHead,3,2,absent,8,5,0,11101100,23,23,16
TapHead,3,2,absent,8,5,0,11111000,19,19,24
TapHead,3,2,absent,8,5,1,11101100,5,5,0
TapHead,3,2,absent,8,5,1,11111000,9,9,2
TapHead,3,2,absent,8,5,2,11101100,11,11,5
TapHead,3,2,absent,8,5,2,11111000,11,11,4
TapHead,3,2,absent,8,5,3,11101100,6,6,0
TapHead,3,2,absent,8,5,3,11111000,16,16,0
TapHead,3,2,absent,8,6,0,11111100,25,25,38
TapHead,3,2,absent,8,6,1,11111100,2,2,2
TapHead,3,2,absent,8,6,2,11111100,13,13,6
TapHead,3,2,absent,8,6,3,11111100,1,1,0
TapHead,3,2,absent,8,6,4,11111100,6,6,0
TapHead,3,2,absent,8,7,0,11111110,2,2,4
TapHead,3,2,absent,8,8,0,11111111,6,6,14
TapHead,3,2,absent,8,8,2,11111111,14,14,0
TapHead,3,2,absent,8,8,3,11111111,20,20,0
TapHead,3,2,absent,8,8,4,11111111,23,23,0
TapHead,3,2,absent,8,8,5,11111111,34,34,0
TapHead,3,2,absent,8,8,6,11111111,34,34,0
TapHead,3,2,absent,9,1,0,10000000,2,1,0
TapHead,3,2,absent,9,2,0,10001000,1,1,0
TapHead,3,2,absent,9,2,0,11000000,22,21,1
TapHead,3,2,absent,9,3,0,11001000,12,12,3
TapHead,3,2,absent,9,3,0,11100000,7,7,4
TapHead,3,2,absent,9,3,1,11100000,3,3,0
TapHead,3,2,absent,9,4,0,11101000,17,17,14
TapHead,3,2,absent,9,4,0,11110000,1,1,1
TapHead,3,2,absent,9,4,1,11101000,8,8,5
TapHead,3,2,absent,9,5,0,11101100,3,3,4
TapHead,3,2,absent,9,5,0,11111000,2,2,2
TapHead,3,2,absent,9,5,1,11101100,2,2,1
TapHead,3,2,absent,9,5,1,11111000,2,2,2
TapHead,3,2,absent,9,5,2,11101100,3,3,0
TapHead,3,2,absent,9,5,2,11111000,2,2,0
TapHead,3,2,absent,9,6,1,11111100,1,1,2
TapHead,3,2,present,0,0,0,00000000,21,0,0
TapHead,3,2,present,1,1,0,10000000,15,0,15
TapHead,3,2,present,1,1,1,10000000,4,0,0
TapHead,3,2,present,1,2,0,10001000,1,0,2
TapHead,3,2,present,1,2,0,11000000,6,0,12
TapHead,3,2,present,1,2,2,11000000,2,0,0
TapHead,3,2,present,1,3,0,10001100,1,0,3
TapHead,3,2,present,1,3,0,11100000,3,0,9
TapHead,3,2,present,1,3,3,11001000,2,0,0
TapHead,3,2,present,10,1,0,10000000,18,18,0
TapHead,3,2,present,10,2,0,10001000,9,9,7
TapHead,3,2,present,10,2,0,10100000,5,5,1
TapHead,3,2,present,10,2,0,11000000,25,25,10
TapHead,3,2,present,10,2,1,10001000,2,2,0
TapHead,3,2,present,10,2,1,10100000,1,1,0
TapHead,3,2,present,10,2,1,11000000,3,3,0
TapHead,3,2,present,10,3,0,10001100,4,4,7
TapHead,3,2,present,10,3,0,10101000,4,4,4
TapHead,3,2,present,10,3,0,10110000,4,4,6
TapHead,3,2,present,10,3,0,11001000,10,10,9
TapHead,3,2,present,10,3,0,11100000,12,12,10
TapHead,3,2,present,10,3,1,10101000,1,1,1
TapHead,3,2,present,10,3,1,11100000,4,4,1
TapHead,3,2,present,10,3,2,10110000,1,1,0
TapHead,3,2,present,10,4,0,10101100,4,4,7
TapHead,3,2,present,10,4,0,10111000,3,3,8
TapHead,3,2,present,10,4,0,11001100,5,5,11
TapHead,3,2,present,10,4,0,11101000,20,20,12
TapHead,3,2,present,10,4,0,11110000,6,6,12
TapHead,3,2,present,10,4,1,11001100,1,1,2
TapHead,3,2,present,10,4,1,11101000,4,4,1
TapHead,3,2,present,10,4,2,11001100,3,3,1
TapHead,3,2,present,10,4,2,11101000,2,2,0
TapHead,3,2,present,10,4,2,11110000,3,3,0
TapHead,3,2,present,10,5,0,10111100,1,1,2
TapHead,3,2,present,10,5,0,11101100,7,7,13
TapHead,3,2,present,10,5,0,11111000,11,11,19
TapHead,3,2,present,10,5,1,11101100,2,2,1
TapHead,3,2,present,10,5,1,11111000,2,2,2
TapHead,3,2,present,10,5,2,11101100,1,1,0
TapHead,3,2,present,10,5,2,11111000,5,5,1
TapHead,3,2,present,10,5,3,11111000,2,2,0
TapHead,3,2,present,10,5,4,11111000,4,4,0
TapHead,3,2,present,10,6,0,11111100,3,3,9
TapHead,3,2,present,10,6,2,11111100,2,2,0
TapHead,3,2,present,10,7,5,11111110,1,1,0
TapHead,3,2,present,10,8,3,11111111,2,2,0
TapHead,3,2,present,10,8,4,11111111,2,2,0
TapHead,3,2,present,10,8,5,11111111,4,4,0
TapHead,3,2,present,10,8,6,11111111,8,8,0
TapHead,3,2,present,10,8,7,11111111,2,2,0
TapHead,3,2,present,2,1,0,10000000,32,6,0
TapHead,3,2,present,2,2,0,10001000,1,0,1
TapHead,3,2,present,2,2,0,10100000,2,1,2
TapHead,3,2,present,2,2,0,11000000,2,0,2
TapHead,3,2,present,2,2,1,10001000,1,1,0
TapHead,3,2,present,2,2,1,11000000,3,3,0
TapHead,3,2,present,2,3,0,10001100,1,1,1
TapHead,3,2,present,2,3,2,11001000,1,1,0
TapHead,3,2,present,2,4,0,11110000,2,0,6
TapHead,3,2,present,2,4,2,11001100,1,1,1
TapHead,3,2,present,2,4,3,10101100,2,2,0
TapHead,3,2,present,2,4,3,11001100,1,1,0
TapHead,3,2,present,2,4,3,11110000,2,2,0
TapHead,3,2,present,3,1,0,10000000,22,9,0
TapHead,3,2,present,3,2,0,10001000,1,1,1
TapHead,3,2,present,3,2,0,10100000,1,0,1
TapHead,3,2,present,3,2,0,11000000,13,3,12
TapHead,3,2,present,3,2,1,10001000,1,1,0
TapHead,3,2,present,3,3,0,10110000,1,1,0
TapHead,3,2,present,3,3,0,11001000,1,1,2
TapHead,3,2,present,3,3,1,11001000,1,1,0
TapHead,3,2,present,3,3,1,11100000,1,1,0
TapHead,3,2,present,3,3,2,10001100,1,1,0
TapHead,3,2,present,3,3,2,11100000,1,1,0
TapHead,3,2,present,3,4,3,10101100,3,3,0
TapHead,3,2,present,3,6,2,11111100,1,1,2
TapHead,3,2,present,3,8,7,11111111,4,4,0
TapHead,3,2,present,4,1,0,10000000,33,11,0
TapHead,3,2,present,4,2,0,10001000,5,0,5
TapHead,3,2,present,4,2,0,10100000,6,2,4
TapHead,3,2,present,4,2,0,11000000,8,5,5
TapHead,3,2,present,4,2,1,10001000,2,2,0
TapHead,3,2,present,4,2,1,11000000,5,5,0
TapHead,3,2,present,4,3,0,10001100,2,1,2
TapHead,3,2,present,4,3,0,10101000,1,0,1
TapHead,3,2,present,4,3,0,10110000,1,0,2
TapHead,3,2,present,4,3,0,11001000,3,2,3
TapHead,3,2,present,4,3,0,11100000,1,0,1
TapHead,3,2,present,4,3,1,10110000,2,2,0
TapHead,3,2,present,4,3,1,11001000,3,3,2
TapHead,3,2,present,4,3,1,11100000,1,1,0
TapHead,3,2,present,4,3,2,10110000,3,3,0
TapHead,3,2,present,4,3,2,11001000,2,2,0
TapHead,3,2,present,4,3,2,11100000,3,3,0
TapHead,3,2,present,4,4,0,11101000,1,1,0
TapHead,3,2,present,4,4,0,11110000,4,3,9
TapHead,3,2,present,4,4,1,10101100,1,1,1
TapHead,3,2,present,4,4,1,11101000,1,1,2
TapHead,3,2,present,4,4,2,11110000,1,1,1
TapHead,3,2,present,4,4,3,10101100,1,1,0
TapHead,3,2,present,4,4,3,11110000,2,2,0
TapHead,3,2,present,4,6,0,11111100,4,4,8
TapHead,3,2,present,4,6,1,11111100,1,1,2
TapHead,3,2,present,4,8,5,11111111,2,2,0
TapHead,3,2,present,4,8,7,11111111,4,4,0
TapHead,3,2,present,5,1,0,10000000,42,22,0
TapHead,3,2,present,5,2,0,10001000,4,2,2
TapHead,3,2,present,5,2,0,10100000,11,9,8
TapHead,3,2,present,5,2,0,11000000,16,10,9
TapHead,3,2,present,5,2,1,10001000,4,4,0
TapHead,3,2,present,5,2,1,10100000,2,2,0
TapHead,3,2,present,5,2,1,11000000,10,10,0
TapHead,3,2,present,5,3,0,10001100,6,5,2
TapHead,3,2,present,5,3,0,10101000,1,0,2
TapHead,3,2,present,5,3,0,10110000,2,2,3
TapHead,3,2,present,5,3,0,11001000,1,1,2
TapHead,3,2,present,5,3,0,11100000,2,1,3
TapHead,3,2,present,5,3,1,10001100,1,1,0
TapHead,3,2,present,5,3,1,10101000,1,1,1
TapHead,3,2,present,5,3,1,11001000,3,3,1
TapHead,3,2,present,5,3,1,11100000,3,3,0
TapHead,3,2,present,5,3,2,10001100,1,1,0
TapHead,3,2,present,5,3,2,10110000,1,1,0
TapHead,3,2,present,5,3,2,11001000,2,2,0
TapHead,3,2,present,5,3,2,11100000,3,3,0
TapHead,3,2,present,5,4,0,10101100,2,2,2
TapHead,3,2,present,5,4,0,10111000,1,1,3
TapHead,3,2,present,5,4,0,11001100,2,0,6
TapHead,3,2,present,5,4,0,11101000,3,3,7
TapHead,3,2,present,5,4,0,11110000,1,1,3
TapHead,3,2,present,5,4,1,11101000,4,4,1
TapHead,3,2,present,5,4,2,10101100,1,1,0
TapHead,3,2,present,5,4,2,11101000,6,6,1
TapHead,3,2,present,5,4,2,11110000,1,1,0
TapHead,3,2,present,5,4,3,11110000,3,3,0
TapHead,3,2,present,5,5,0,10111100,2,1,1
TapHead,3,2,present,5,5,0,11101100,1,1,2
TapHead,3,2,present,5,5,0,11111000,1,1,2
TapHead,3,2,present,5,5,1,10111100,1,1,0
TapHead,3,2,present,5,5,2,11101100,1,1,2
TapHead,3,2,present,5,5,3,11101100,1,1,1
TapHead,3,2,present,5,5,3,11111000,2,2,0
TapHead,3,2,present,5,6,0,10111110,1,0,3
TapHead,3,2,present,5,6,0,11111100,1,0,5
TapHead,3,2,present,6,1,0,10000000,30,18,0
TapHead,3,2,present,6,2,0,10001000,8,8,3
TapHead,3,2,present,6,2,0,10100000,5,4,5
TapHead,3,2,present,6,2,0,11000000,14,6,13
TapHead,3,2,present,6,2,1,10001000,2,2,0
TapHead,3,2,present,6,2,1,10100000,1,1,0
TapHead,3,2,present,6,2,1,11000000,6,6,0
TapHead,3,2,present,6,3,0,10001100,5,2,6
TapHead,3,2,present,6,3,0,10101000,2,1,2
TapHead,3,2,present,6,3,0,10110000,1,1,1
TapHead,3,2,present,6,3,0,11001000,3,2,4
TapHead,3,2,present,6,3,0,11100000,6,5,3
TapHead,3,2,present,6,3,1,10101000,1,1,1
TapHead,3,2,present,6,3,1,11001000,2,2,0
TapHead,3,2,present,6,3,1,11100000,4,4,2
TapHead,3,2,present,6,3,2,10001100,1,1,0
TapHead,3,2,present,6,3,2,11100000,2,2,0
TapHead,3,2,present,6,4,0,10101100,2,0,4
TapHead,3,2,present,6,4,0,10111000,1,1,3
TapHead,3,2,present,6,4,0,11001100,1,1,2
TapHead,3,2,present,6,4,0,11101000,3,3,9
TapHead,3,2,present,6,4,0,11110000,1,1,3
TapHead,3,2,present,6,4,1,10101100,1,1,2
TapHead,3,2,present,6,4,1,10111000,1,1,1
TapHead,3,2,present,6,4,1,11101000,3,3,3
TapHead,3,2,present,6,4,2,11001100,1,1,0
TapHead,3,2,present,6,4,2,11101000,6,6,0
TapHead,3,2,present,6,4,3,11101000,2,2,0
TapHead,3,2,present,6,5,0,10111100,1,1,2
TapHead,3,2,present,6,5,0,11101100,1,0,2
TapHead,3,2,present,6,5,0,11111000,2,1,6
TapHead,3,2,present,6,5,3,11101100,2,2,1
TapHead,3,2,present,6,5,3,11111000,4,4,0
TapHead,3,2,present,6,5,4,11101100,2,2,0
TapHead,3,2,present,6,6,0,11111100,2,0,6
TapHead,3,2,present,6,8,0,11111111,1,0,5
TapHead,3,2,present,6,8,6,11111111,2,2,0
TapHead,3,2,present,6,8,7,11111111,2,2,0
TapHead,3,2,present,7,1,0,10000000,57,36,0
TapHead,3,2,present,7,2,0,10001000,20,15,13
TapHead,3,2,present,7,2,0,10100000,14,9,11
TapHead,3,2,present,7,2,0,11000000,26,17,21
TapHead,3,2,present,7,2,1,10001000,2,2,0
TapHead,3,2,present,7,2,1,10100000,2,2,0
TapHead,3,2,present,7,2,1,11000000,11,11,0
TapHead,3,2,present,7,3,0,10001100,8,6,10
TapHead,3,2,present,7,3,0,10101000,6,6,7
TapHead,3,2,present,7,3,0,10110000,2,1,3
TapHead,3,2,present,7,3,0,11001000,10,8,10
TapHead,3,2,present,7,3,0,11100000,11,4,18
TapHead,3,2,present,7,3,1,10001100,1,1,0
TapHead,3,2,present,7,3,1,10101000,3,3,2
TapHead,3,2,present,7,3,1,11001000,4,4,3
TapHead,3,2,present,7,3,1,11100000,4,4,0
TapHead,3,2,present,7,3,2,11001000,2,2,0
TapHead,3,2,present,7,3,2,11100000,1,1,0
TapHead,3,2,present,7,4,0,10101100,2,2,2
TapHead,3,2,present,7,4,0,10111000,5,4,14
TapHead,3,2,present,7,4,0,11001100,4,4,6
TapHead,3,2,present,7,4,0,11101000,9,7,18
TapHead,3,2,present,7,4,0,11110000,3,2,5
TapHead,3,2,present,7,4,1,11001100,2,2,3
TapHead,3,2,present,7,4,1,11101000,4,4,2
TapHead,3,2,present,7,4,1,11110000,2,2,1
TapHead,3,2,present,7,4,2,10101100,1,1,0
TapHead,3,2,present,7,4,2,11001100,1,1,0
TapHead,3,2,present,7,4,2,11101000,2,2,0
TapHead,3,2,present,7,4,2,11110000,4,4,0
TapHead,3,2,present,7,4,3,11101000,6,6,0
TapHead,3,2,present,7,4,3,11110000,5,5,0
TapHead,3,2,present,7,5,0,10111100,2,1,4
TapHead,3,2,present,7,5,0,11101100,3,2,6
TapHead,3,2,present,7,5,0,11111000,1,0,2
TapHead,3,2,present,7,5,1,11101100,4,4,2
TapHead,3,2,present,7,5,1,11111000,2,2,0
TapHead,3,2,present,7,5,2,11101100,3,3,0
TapHead,3,2,present,7,5,2,11111000,2,2,0
TapHead,3,2,present,7,5,3,11111000,5,5,0
TapHead,3,2,present,7,6,0,10111110,4,0,13
TapHead,3,2,present,7,6,2,11111100,2,2,1
TapHead,3,2,present,7,6,3,11111100,2,2,2
TapHead,3,2,present,7,8,0,11111111,1,1,3
TapHead,3,2,present,7,8,4,11111111,4,4,0
TapHead,3,2,present,7,8,5,11111111,2,2,0
TapHead,3,2,present,7,8,6,11111111,4,4,0
TapHead,3,2,present,8,1,0,10000000,58,51,0
TapHead,3,2,present,8,2,0,10001000,14,8,8
TapHead,3,2,present,8,2,0,10100000,23,17,15
TapHead,3,2,present,8,2,0,11000000,34,28,14
TapHead,3,2,present,8,2,1,10001000,4,4,0
TapHead,3,2,present,8,2,1,10100000,3,3,0
TapHead,3,2,present,8,2,1,11000000,9,9,0
TapHead,3,2,present,8,3,0,10001100,6,4,8
TapHead,3,2,present,8,3,0,10101000,9,8,8
TapHead,3,2,present,8,3,0,11001000,18,15,24
TapHead,3,2,present,8,3,0,11100000,19,15,24
TapHead,3,2,present,8,3,1,10001100,3,3,0
TapHead,3,2,present,8,3,1,10101000,1,1,1
TapHead,3,2,present,8,3,1,11001000,7,7,3
TapHead,3,2,present,8,3,1,11100000,9,9,2
TapHead,3,2,present,8,3,2,10001100,1,1,0
TapHead,3,2,present,8,3,2,11001000,5,5,0
TapHead,3,2,present,8,3,2,11100000,6,6,0
TapHead,3,2,present,8,4,0,10101100,1,1,3
TapHead,3,2,present,8,4,0,10111000,1,0,2
TapHead,3,2,present,8,4,0,11001100,4,3,8
TapHead,3,2,present,8,4,0,11101000,11,10,10
TapHead,3,2,present,8,4,0,11110000,5,3,11
TapHead,3,2,present,8,4,1,11001100,2,2,1
TapHead,3,2,present,8,4,1,11101000,6,6,6
TapHead,3,2,present,8,4,2,10111000,1,1,1
TapHead,3,2,present,8,4,2,11101000,14,14,3
TapHead,3,2,present,8,4,3,11101000,1,1,0
TapHead,3,2,present,8,4,3,11110000,3,3,0
TapHead,3,2,present,8,5,0,10111100,2,1,6
TapHead,3,2,present,8,5,0,11101100,5,5,12
TapHead,3,2,present,8,5,0,11111000,3,3,7
TapHead,3,2,present,8,5,1,10111100,1,1,1
TapHead,3,2,present,8,5,1,11101100,5,5,5
TapHead,3,2,present,8,5,1,11111000,1,1,2
TapHead,3,2,present,8,5,2,11101100,6,6,4
TapHead,3,2,present,8,5,3,11111000,3,3,1
TapHead,3,2,present,8,5,4,11101100,1,1,0
TapHead,3,2,present,8,5,4,11111000,4,4,0
TapHead,3,2,present,8,6,0,11111100,2,1,5
TapHead,3,2,present,8,6,1,11111100,1,1,2
TapHead,3,2,present,8,6,3,11111100,1,1,0
TapHead,3,2,present,8,6,5,10111110,1,1,0
TapHead,3,2,present,8,6,5,11111100,1,1,0
TapHead,3,2,present,8,7,0,11111110,1,1,5
TapHead,3,2,present,8,8,0,11111111,1,1,3
TapHead,3,2,present,8,8,6,11111111,6,6,0
TapHead,3,2,present,8,8,7,11111111,10,10,0
TapHead,3,2,present,9,1,0,10000000,31,25,0
TapHead,3,2,present,9,2,0,10001000,12,9,9
TapHead,3,2,present,9,2,0,10100000,8,8,5
TapHead,3,2,present,9,2,0,11000000,36,28,25
TapHead,3,2,present,9,2,1,10001000,1,1,0
TapHead,3,2,present,9,2,1,10100000,1,1,0
TapHead,3,2,present,9,2,1,11000000,4,4,0
TapHead,3,2,present,9,3,0,10001100,7,5,9
TapHead,3,2,present,9,3,0,10101000,3,2,4
TapHead,3,2,present,9,3,0,10110000,5,5,7
TapHead,3,2,present,9,3,0,11001000,13,11,18
TapHead,3,2,present,9,3,0,11100000,13,11,14
TapHead,3,2,present,9,3,1,10101000,1,1,1
TapHead,3,2,present,9,3,1,11001000,7,7,0
TapHead,3,2,present,9,3,1,11100000,3,3,1
TapHead,3,2,present,9,3,2,10110000,1,1,0
TapHead,3,2,present,9,3,2,11001000,2,2,0
TapHead,3,2,present,9,3,2,11100000,6,6,0
TapHead,3,2,present,9,4,0,10101100,2,2,5
TapHead,3,2,present,9,4,0,10111000,3,2,5
TapHead,3,2,present,9,4,0,11001100,4,3,5
TapHead,3,2,present,9,4,0,11101000,9,8,13
TapHead,3,2,present,9,4,0,11110000,2,2,5
TapHead,3,2,present,9,4,1,11101000,1,1,1
TapHead,3,2,present,9,4,1,11110000,2,2,3
TapHead,3,2,present,9,4,2,11101000,9,9,0
TapHead,3,2,present,9,4,2,11110000,1,1,0
TapHead,3,2,present,9,4,3,11101000,4,4,0
TapHead,3,2,present,9,5,0,11101100,6,6,13
TapHead,3,2,present,9,5,0,11111000,2,2,3
TapHead,3,2,present,9,5,1,11101100,3,3,6
TapHead,3,2,present,9,5,1,11111000,1,1,1
TapHead,3,2,present,9,5,2,11101100,2,2,0
TapHead,3,2,present,9,5,3,11101100,1,1,1
TapHead,3,2,present,9,5,4,11101100,1,1,0
TapHead,3,2,present,9,5,4,11111000,3,3,0
