transition_kind,exact_gap_beats,local_state,final_action,resolutions
TapHeadToTapHead,1.752666666666664914,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,1.8312000000000009156,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.83149999999999816850,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.8314999999999981685,AmbiguousEvidence,SkipLocalAmbiguity,23
TapHeadToTapHead,1.8331666666666678887777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.8331666666666678887777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.83424999999999816575,AmbiguousEvidence,SkipLocalAmbiguity,45
TapHeadToTapHead,1.83483333333333425075,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.87274999999999812725,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.87283333333333458188888889,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.874250000000000187425,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.874250000000000187425,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,1.875066666666668541733333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.8754999999999981245,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.8754999999999981245,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,1.87850000000000125233333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.89210000000000018921,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.8955000000000012636666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.913999999999998086,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.91674999999999808325,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToTapHead,1.9351666666666679567777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.93736666666666744161333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.93736666666666744161333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.9975000000000013316666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.99750000000000133166666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.9975000000000013316666667,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.99759999999999946730666666,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,1.997599999999999467306666666,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.997599999999999467306666666,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,1.9975999999999994673066666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.997599999999999467306666667,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.997599999999999467306666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,1.99759999999999946730666667,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,1.99759999999999946730666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,1.99806666666666866473333333,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.99806666666666866473333333,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,1.998066666666668664733333333,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.9980666666666686647333333337,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.998066666666668664733333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.99806666666666866473333334,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,1.998333333333331335,AmbiguousEvidence,SkipLocalAmbiguity,106
TapHeadToTapHead,1.99833333333333433250,AmbiguousEvidence,SkipLocalAmbiguity,60
TapHeadToTapHead,1.9989666666666646677,AmbiguousEvidence,SkipLocalAmbiguity,81
TapHeadToTapHead,1.99908333333333463273750000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.999200000000000199920,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,1.999200000000000199920,AmbiguousEvidence,SkipLocalAmbiguity,58
TapHeadToTapHead,1.99924999999999800075,AmbiguousEvidence,SkipLocalAmbiguity,286
TapHeadToTapHead,1.999433333333334133106666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.999433333333334133106666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,1.99943333333333413310666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,1.99943333333333413310666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,1.99973333333333485807000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.0003333333333346668888888,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.00033333333333466688888889,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.00033333333333466688888889,AmbiguousEvidence,SkipLocalAmbiguity,10
TapHeadToTapHead,2.00033333333333466688888890,AmbiguousEvidence,SkipLocalAmbiguity,15
TapHeadToTapHead,2.00053333333333279985777777,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,2.00053333333333279985777777,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,2.000533333333332799857777777,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.000533333333332799857777777,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToTapHead,2.0005333333333327998577777777,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.0005333333333327998577777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.000533333333332799857777778,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.000533333333332799857777778,AmbiguousEvidence,SkipLocalAmbiguity,26
TapHeadToTapHead,2.00053333333333279985777778,AmbiguousEvidence,SkipLocalAmbiguity,32
TapHeadToTapHead,2.0008000000000020008000000000,AmbiguousEvidence,SkipLocalAmbiguity,52
TapHeadToTapHead,2.001000000000002001,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.00165000000000080066,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.00165000000000080066,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,2.001750000000000200175,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.001750000000000200175,AmbiguousEvidence,SkipLocalAmbiguity,20
TapHeadToTapHead,2.00196666666666766765,AmbiguousEvidence,SkipLocalAmbiguity,44
TapHeadToTapHead,2.0019999999999979980,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.001999999999997998,AmbiguousEvidence,SkipLocalAmbiguity,202
TapHeadToTapHead,2.0626666666666680417777777,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.063716666666667492153333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.08174999999999791825,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.08174999999999791825,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,2.08449999999999791550,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.0844999999999979155,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToTapHead,2.12299999999999787700,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.124150000000000212415,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.1250000000000014166666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.12550000000000106275,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.12574999999999787425,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.12574999999999787425,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToTapHead,2.16424999999999783575,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.16424999999999783575,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToTapHead,2.1646666666666681097777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.166999999999997833,AmbiguousEvidence,SkipLocalAmbiguity,39
TapHeadToTapHead,2.247666666666664419,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.247666666666664419,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToTapHead,2.2476999999999977523,AmbiguousEvidence,SkipLocalAmbiguity,10
TapHeadToTapHead,2.24903333333333445785,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24903333333333445785,AmbiguousEvidence,SkipLocalAmbiguity,16
TapHeadToTapHead,2.249100000000000224910,LocalMismatch,SkipLocalMismatch,8
TapHeadToTapHead,2.24910000000000022491,AmbiguousEvidence,SkipLocalAmbiguity,13
TapHeadToTapHead,2.24940000000000089976000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24949999999999775050,AmbiguousEvidence,SkipLocalAmbiguity,75
TapHeadToTapHead,2.24953333333333558286666666,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.2495333333333355828666666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.2495333333333355828666666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.24953333333333558286666667,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.24953333333333558286666667,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToTapHead,2.2496666666666681664444444,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.24966666666666816644444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.24966666666666816644444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24966666666666816644444449,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.2496666666666681664444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24986666666666606670222222,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.249866666666666066702222222,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToTapHead,2.2498666666666660667022222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.249866666666666066702222223,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.249866666666666066702222226,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24986666666666606670222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.24991666666666756663333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.249916666666667566633333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.249916666666667566633333334,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.2507333333333310826,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.2507333333333310826,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToTapHead,2.251333333333331082,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.251333333333331082,AmbiguousEvidence,SkipLocalAmbiguity,14
TapHeadToTapHead,2.251650000000000225165,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,2.251650000000000225165,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,2.25213333333333423418666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.25224999999999774775,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.25224999999999774775,AmbiguousEvidence,SkipLocalAmbiguity,20
TapHeadToTapHead,2.25226666666666891893333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.252266666666668918933333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.25226666666666891893333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.25266666666666779300,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.312850000000000231285,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.3318333333333348878888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.33193333333333426610666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.33199999999999766800,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.331999999999997668,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.33474999999999766525,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.33474999999999766525,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,2.374050000000000237405,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.37405000000000094962,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.37433333333333491622222222,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.375999999999997624,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.3759999999999976240,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.376266666666667617173333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.3963333333333309370,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.4296999999999975703,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.436116666666667641113333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.496999999999997503,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,2.49826666666666916493333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.49826666666666916493333333,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.498266666666669164933333333,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.49826666666666916493333334,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.49900000000000024990,LocalMismatch,SkipLocalMismatch,7
TapHeadToTapHead,2.499000000000000249900,AmbiguousEvidence,SkipLocalAmbiguity,12
TapHeadToTapHead,2.49900000000000166600000000,LocalMismatch,SkipLocalMismatch,6
TapHeadToTapHead,2.49900000000000166600000000,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.49900000000000166600000005,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.499000000000002499,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.49919999999999933354666666,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.499199999999999333546666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.4991999999999993335466666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.4991999999999993335466666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.499199999999999333546666667,LocalMismatch,SkipLocalMismatch,6
TapHeadToTapHead,2.499199999999999333546666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.49919999999999933354666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.49919999999999933354666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.4994666666666641672,AmbiguousEvidence,SkipLocalAmbiguity,29
TapHeadToTapHead,2.49973333333333458320,AmbiguousEvidence,SkipLocalAmbiguity,28
TapHeadToTapHead,2.49974999999999750025,AmbiguousEvidence,SkipLocalAmbiguity,123
TapHeadToTapHead,2.500400000000001000160000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.500400000000001000160000000,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.500666666666664166,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.500666666666664166,AmbiguousEvidence,SkipLocalAmbiguity,24
TapHeadToTapHead,2.5010000000000025010,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.5010000000000025010000000000,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,2.501550000000000250155,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,2.501550000000000250155,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToTapHead,2.5018333333333350012222222,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.50183333333333500122222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.50183333333333500122222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.5018333333333350012222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.502000000000002502,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.502133333333332666097777778,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.5024999999999974975,LocalMismatch,SkipLocalMismatch,6
TapHeadToTapHead,2.5024999999999974975,AmbiguousEvidence,SkipLocalAmbiguity,13
TapHeadToTapHead,2.50336666666666791835,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.56079999999999931712000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.56246666666666769165333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.56373333333333264967111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.58224999999999741775,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.5849999999999974150,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.62349999999999737650,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.62624999999999737375,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.62650000000000026265,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.66474999999999733525,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.66686666666666800010,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.66749999999999733250,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.66749999999999733250,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.67750000000000026775,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.7481999999999972518,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.7481999999999972518,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.7486666666666677661333333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.748900000000000274890,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.74890000000000027489,AmbiguousEvidence,SkipLocalAmbiguity,14
TapHeadToTapHead,2.749733333333336083066666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.749733333333336083066666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.749999999999997250,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,2.74999999999999725000,AmbiguousEvidence,SkipLocalAmbiguity,51
TapHeadToTapHead,2.75043333333333470855,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.75043333333333470855,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.7512333333333305821,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.7512333333333305821,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.751450000000000275145,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,2.751450000000000275145,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,2.75146666666666593294222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.752466666666669419133333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.75246666666666941913333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.81010000000000028101,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.8149333333333305184,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.827950000000000282795,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.83249999999999716750,LocalMismatch,SkipLocalMismatch,7
TapHeadToTapHead,2.83524999999999716475,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,2.873850000000000287385,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.875016666666667816673333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.91499999999999708500,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.91774999999999708225,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,2.9974999999999970025,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.99750000000000149875,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.99750000000000149875,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,2.99766666666666866511111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.997866666666665867235555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.9978666666666658672355555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.9984666666666696651333333337,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,2.99846666666666966513333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.998800000000000299880,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,2.99880000000000029988,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,2.99915000000000119966,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.999333333333330334,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,2.999333333333330334,AmbiguousEvidence,SkipLocalAmbiguity,19
TapHeadToTapHead,2.9999666666666636667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,2.9999666666666636667,AmbiguousEvidence,SkipLocalAmbiguity,24
TapHeadToTapHead,3.00024999999999699975,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,3.00024999999999699975,AmbiguousEvidence,SkipLocalAmbiguity,68
TapHeadToTapHead,3.0005000000000020003333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,3.00079999999999919978666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,3.000799999999999199786666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,3.000799999999999199786666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,3.0011333333333348339,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,3.0011333333333348339,AmbiguousEvidence,SkipLocalAmbiguity,10
TapHeadToTapHead,3.0012000000000030012,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,3.001200000000003001200000000,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToTapHead,3.001350000000000300135,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,3.001350000000000300135,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,3.001366666666667867213333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,3.002999999999996997,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,3.002999999999996997,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,3.03960000000000030396,LocalMismatch,SkipLocalMismatch,1
