chart_id,seed,arm,violation_id,violation_kind,classification,root_cause,mutation_id,mutation_sequence,opportunity_id,source_object,anchor,candidate,lane,object_type,tap_time,blocking_ln_id,blocking_ln_lane,blocking_ln_start,blocking_ln_end,candidate_internal_beat,blocking_internal_end_beat,candidate_materialized_beat,blocking_materialized_end_beat,placement_accepted,hard_validity_result,internal_conflict,materialized_conflict,endpoint_operator_differs,geometry_stale,pre_geometry,post_geometry,pre_generation,post_generation,rng_before,rng_after,g1_divergence,g1_opportunity,opportunity_distance,full_reconverged,geometry_reconverged,rng_reconverged,serialization_changed,evidence_status
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-55C9EA9552D2925A2F45B13D,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000554-34CD9EFF330C84D3C452,554,"OP-00000410-BaseHead-S410-T31907-ANA","L2|T31907|ETAP|Tap|S410|ONone|YFalse",,"L6|T31907|ETAP|Tap|S410|OHeadOpportunity|YTrue",6,Tap,31907,GEN-1E106EFED604CD132A252B0B,6,31738,31907,67.62385000000002704954,67.623850000000027049539999997,67.62385000000002704954,67.62385000000002704954,True,TapOnHeldLongNote,False,True,False,False,486B9B028B763D1738B9C7D808D676890C4D6B72E93A785A4C277EC7645F69E7,95FFA61F76604B4E60CAFCEB3CB6807DCD7182B7DB223D4AD154A4F9A2DFE1EA,CBF984BB3351634369E5B249BD3FA55F656920AFC95EA80B32A5FC1E669A2818,3F55C512998DD17532C42650F03C93959CF96AFD05004D6DBC4BF1E556523867,600,600,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-2198CFD9D3D5952AECDBA0C2,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00005790-ED4E8AF21E1A3C58B44A,5790,"OP-00004525-BaseHead-S4525-T235733-ANA","L2|T235733|ETAP|Tap|S4525|ONone|YFalse",,"L4|T235733|ETAP|Tap|S4525|OHeadOpportunity|YTrue",4,Tap,235733,GEN-3959688DADC0A304972906C4,4,235645,235733,547.19605000000022323586083335,547.19605000000022323586083332,547.19605000000022323586083335,547.19605000000022323586083335,True,TapOnHeldLongNote,False,True,False,False,A57F382CDA4B8A58C393F6B1E6D149B3E8FEBAE3AE2713A0E22A113B5923E36B,8B8E1FE9A9A0F92A56FE025EB11EA879473910CBF37737C9712DB0F69F5FA41E,10A5EC1320B4B552AB2B0FB8BAA516CEB212D77200A17E4EE5A257873380AE3C,CC2554BB2889BC106064DC9650EFCDCC00283E5CAEA0775173935BD2252DF632,6072,6072,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-EF4B338AB7E590F01D667D8B,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00005936-325670449DA7B73E99AA,5936,"OP-00004638-BaseHead-S4638-T241292-ANA","L3|T241292|ETAP|Tap|S4638|ONone|YFalse",,"L5|T241292|ETAP|Tap|S4638|OHeadOpportunity|YTrue",5,Tap,241292,GEN-E33E702E2B30F348B0D63BA0,5,241204,241292,562.94655000000023373619416668,562.94655000000023373619416663,562.94655000000023373619416668,562.94655000000023373619416668,True,TapOnHeldLongNote,False,True,False,False,2DDE56D9DB3AC73EFD17FA7CD81F5767B6E3B5FEBC0E7B920CA89CB8F9489CF6,47DD6A185829AD41B7E5F48B0A9AC302953376C0E8D25E4320E66836E5077BB6,2A5B6082420084DA51221B7B67EEA55844FB7FA6015169DD63B22EE3ED07EBF4,3CDB87E471A248D8F6AEF4F227231CB372603DA784A49E66CC984AA4A43DCCD6,6230,6230,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-C356DF32E2B04C81E7C319B6,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007450-06CE6787547F40913774,7450,"OP-00005835-BaseHead-S5835-T285321-ANA","L4|T285321|ETAP|Tap|S5835|ONone|YFalse",,"L6|T285321|ETAP|Tap|S5835|OHeadOpportunity|YTrue",6,Tap,285321,GEN-4EB57257CCBC3DEFB800E300,6,285233,285321,687.69538333333365023541638890,687.69538333333365023541638889,687.69538333333365023541638890,687.69538333333365023541638890,True,TapOnHeldLongNote,False,True,False,False,B50C40487091339938C629B8F9D82A5550D0A688ECC2337BE301E43557965F73,01A9370A54C40056580385E7FD0EFCB5889C527CD9D960A5CC11BE50DE006464,B84CE94C6EDB88BD3DE6C0199EBC3E3080936B150E746B48AE4EC498416D2481,9FDD83213D7AC2D20AE590D0D3BF12EB4062156E1316AAB1342EC1BFA738EDA9,7813,7813,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-A473847EF6DDB42FA1E8291F,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007490-DF7BFCC38F550CA58A93,7490,"OP-00005865-BaseHead-S5865-T286468-ANA","L2|T286468|ETAP|Tap|S5865|ONone|YFalse",,"L0|T286468|ETAP|Tap|S5865|OHeadOpportunity|YTrue",0,Tap,286468,GEN-BBC4DDBCE69ED6F9DCAC1305,0,286336,286468,690.94521666666698573530527779,690.94521666666698573530527774,690.94521666666698573530527779,690.94521666666698573530527779,True,TapOnHeldLongNote,False,True,False,False,D232EA4C46521CCBA1804B267FDB78E4A2F35A25252969D0399B49D0E859ABD6,9CD4C34DA4D21614A9E4D53D5A46B743631C06289E5CE36CD6E3018406CE0FD3,73D42A74DCEF30A3EE059D73716309603654CAA46813747DFC2557184B4D9F02,4C1DFBD1D28AA4464AC6192F8686BE8F5898BC11C29717B8D4729BA7B4B3AFF5,7859,7859,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",15,control,SAFE-109F6F25F03FC33F68F08051,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00009277-F008DF1B188A4652BBCF,9277,"OP-00007221-BaseHead-S7221-T342410-ANA","L3|T342410|ETAP|Tap|S7221|ONone|YFalse",,"L6|T342410|ETAP|Tap|S7221|OHeadOpportunity|YTrue",6,Tap,342410,GEN-FA8F99FCE6FF4F3F8C9F484D,6,342292,342410,849.4475500000004247368608334,849.4475500000004247368608333,849.4475500000004247368608334,849.4475500000004247368608334,True,TapOnHeldLongNote,False,True,False,False,E6AD33F01140E36213172F532F10743236C64AE27291FB243BE09B837D572F14,036D6EF3FE1CAA1E9883CF86F4BE846277073E62BF47E2AAE47082F395FD62ED,6754826BE0683AFC8CC5ABF9533DF3608601636066A72CEBC74A3F3762646E87,A61C42F23388203DB5143074469A100C59FC2F49D1581B9C1BBED19B548E18D6,9768,9768,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-1AB357E25B599E18CAA110B2,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000483-56454A4091E63989C22D,483,"OP-00000370-BaseHead-S370-T29933-ANA","L0|T29933|ETAP|Tap|S370|ONone|YFalse",,"L4|T29933|ETAP|Tap|S370|OHeadOpportunity|YTrue",4,Tap,29933,GEN-C29BB055278BEEF7D7616198,4,29821,29933,63.24815000000002529926,63.248150000000025299259999997,63.24815000000002529926,63.24815000000002529926,True,TapOnHeldLongNote,False,True,False,False,91961F9270AD192BEC652AD4F6F4066A577457D7FFAA22C4EF3D861C1B8459CB,56BBD68E326A28A7D887D360198EE7ABA552B129E74D37C5FB2804C1F7730E07,2367DED3B67645BDFF1337AFC11BF745C0FAF72D6749EF319023692645C22A1A,70834B143CF88E20970009241F2CCBB0DE965AC9D4F21BDD47CA126814BE1B0B,520,520,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-2919AC8019FC62EF9ED2B9DB,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00001040-F3C3A53100DAE84EE871,1040,"OP-00000807-BaseHead-S807-T53881-ANA","L4|T53881|ETAP|Tap|S807|ONone|YFalse",,"L2|T53881|ETAP|Tap|S807|OHeadOpportunity|YTrue",2,Tap,53881,GEN-3388014A04A69EB51CE8321B,2,53730,53881,116.33288333333337986648666667,116.33288333333337986648666666,116.33288333333337986648666667,116.33288333333337986648666667,True,TapOnHeldLongNote,False,True,False,False,DD3E0C8BC7D63C2F39E6556A0243B4BCB53190BA8CE46F497FEFE858014708E2,400BD4FAF5E173BCE832B325F1BCBC0AC161B25A2B227714780F87188C150B42,48629BFAE073ABA993FC9D447AF3F3B73D1755F4413B1F9ADA50417930EB0DF5,EC8C4224D92D41BE9FB34229CEA00686D371817B4BBBFB663D1000593B7F49B5,1103,1103,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-27EF60B2BECD7BECDAB2C86F,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00001143-94D28CFE3A468E162C9A,1143,"OP-00000890-BaseHead-S890-T58016-ANA","L0|T58016|ETAP|Tap|S890|ONone|YFalse",,"L2|T58016|ETAP|Tap|S890|OHeadOpportunity|YTrue",2,Tap,58016,GEN-2839D927054A2F9ACD114534,2,57819,58016,125.49880000000005019952,125.49880000000005019951999999,125.49880000000005019952,125.49880000000005019952,True,TapOnHeldLongNote,False,True,False,False,CE41AA596679181BE5BB4D3AB7A42664465EE8D006FBD1058697E77BE822D918,DED6AD9490885D0B556D8A798A527A546FCF46DA4077D7FB1640ABBDB4191F06,3F22D3A36D0DB5F6DE45DCB085F0EA225229DBC10F1C66C9321720DE8383F674,128800C28B1B33CF846CE942F5B4FE3D5DD888C55AE631FD82399CD76F5C83C4,1216,1216,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-56599C8889BF93ADDE5E882E,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00001767-9AC4B98CAE4E3D97CD8C,1767,"OP-00001383-BaseHead-S1383-T83392-ANA","L4|T83392|ETAP|Tap|S1383|ONone|YFalse",,"L5|T83392|ETAP|Tap|S1383|OHeadOpportunity|YTrue",5,Tap,83392,GEN-BE21FA0CF8F3D1F86F3CF072,5,83166,83392,181.74893333333340603290666667,181.74893333333340603290666666,181.74893333333340603290666667,181.74893333333340603290666667,True,TapOnHeldLongNote,False,True,False,False,2F37FBCE264856B5223BB4564C9A5D6741AADE4BDFF1D40FE9E89C28DC739AF0,585BC13CF796025FDE916D304C7A11B9A108EB2A748DFE75AC411DCEEE23F88D,CB18D38BBE58850D0218DE25A3444E20AA4C78BB48FEEF6EC2C012DFF9364CD2,2FE65AC8430D180A20389734A6E51819FB0C98B1F38E5FA25D3DD30DB8CCE1F9,1896,1896,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-DB775868E92CD020140A2F33,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00002401-EB82B76E7FB9CC441715,2401,"OP-00001865-BaseHead-S1865-T106963-ANA","L2|T106963|ETAP|Tap|S1865|ONone|YFalse",,"L4|T106963|ETAP|Tap|S1865|OHeadOpportunity|YTrue",4,Tap,106963,GEN-103EC4B56CB4764279567ED5,4,106794,106963,233.99798333333342693252666667,233.99798333333342693252666666,233.99798333333342693252666667,233.99798333333342693252666667,True,TapOnHeldLongNote,False,True,False,False,F0AE8B4BA086A576BED40427B198BE635C0549DBD5FE1B462DFC585357CAB9A9,3F1DD8388741CEEB8CF5A5DC47E82C219B6654E75E9EE4E9BC189F498CA5AFFB,83A7013B0C59FA2372BB1E30F9655847195107F3D31545933BC47D99F974CA90,EEC9216947F60327A001639F7BD4718832F7688964EAC20007E0EF00E771E584,2571,2571,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-B5B2184F3186E7A7630A2A81,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00002568-63DE1A3C39B5A96BB375,2568,"OP-00002011-BaseHead-S2011-T113956-ANA","L0|T113956|ETAP|Tap|S2011|ONone|YFalse",,"L6|T113956|ETAP|Tap|S2011|OHeadOpportunity|YTrue",6,Tap,113956,GEN-0577A5A337F37A1FB2901D13,6,113787,113956,249.49913333333343313298666667,249.49913333333343313298666666,249.49913333333343313298666667,249.49913333333343313298666667,True,TapOnHeldLongNote,False,True,False,False,4F27D468E5639E0C42DC5BCB2931944EAF983DEC2419CFC34BB2847D3B219219,8679E1D1CE3E3386092BFFCEFEB9CFEABCC08E90BDD3005198339F0D59462F16,A5C49D57CC199B0F5A4FF4674BA481B80AA18038762841AF269C926408C12EA2,C2355C9316F7C11E8D589B6BE26E77097F0DB04C3DF62183DD46CF4790249DCD,2747,2747,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-E97EABBD5B5D72925B45795B,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00005785-19663DD20A92B48DEB8C,5785,"OP-00004544-BaseHead-S4544-T236615-ANA","L0|T236615|ETAP|Tap|S4544|ONone|YFalse",,"L1|T236615|ETAP|Tap|S4544|OHeadOpportunity|YTrue",1,Tap,236615,GEN-EA28BE8E4DE5EC05248052F6,1,236527,236615,549.69505000000022490186083335,549.69505000000022490186083332,549.69505000000022490186083335,549.69505000000022490186083335,True,TapOnHeldLongNote,False,True,False,False,C8ED3936A8CC6061EF1238805639595290C4EE0AC551C043E65FE0FA35871894,8F1917D7B9361108950535912032E9CE7C3CF5B567267A5C452FDC76F2135F05,1B39DF0BCB9A90EB9177B5B4AD8DF93EC99BB80866E144C3026354B61F27633A,9D25B46C02769B51DECC1C19951B95F5FD806099CC323480024B38B30687BAAC,6047,6047,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-6A85DEB6F4D69638FE7FBED9,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00005862-0084A8A7F75F2DE0ED86,5862,"OP-00004602-BaseHead-S4602-T239439-ANA","L5|T239439|ETAP|Tap|S4602|ONone|YFalse",,"L4|T239439|ETAP|Tap|S4602|OHeadOpportunity|YTrue",4,Tap,239439,GEN-16229BEBA36FE4A91D38B869,4,239351,239439,557.69638333333356356941638890,557.69638333333356356941638889,557.69638333333356356941638890,557.69638333333356356941638890,True,TapOnHeldLongNote,False,True,False,False,07DFB4B15E7BB77978F57F026A1A4CDEAECDF2EC6CC278D99F1C74A73C2C6B5E,5E55F397B484275ABAD11AB24D642B9026A3044FA09A778369F7B47BC40B6653,2AA16427CCE102CD33B65A19C59C23F7C090148EDE465D580C807AF8BB234709,A76863DFF356ED61136F17C0956B92C3AD0C777DFFFF5F7DE20B0F148AB1CF89,6130,6130,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-CD86170DEE4499F6F29D6E81,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006769-81BBE695646A8F745973,6769,"OP-00005297-BaseHead-S5297-T267939-ANA","L1|T267939|ETAP|Tap|S5297|ONone|YFalse",,"L5|T267939|ETAP|Tap|S5297|OHeadOpportunity|YTrue",5,Tap,267939,GEN-DD7163979D3A2D8987051A93,5,267850,267939,638.44638333333361740274972223,638.44638333333361740274972219,638.44638333333361740274972223,638.44638333333361740274972223,True,TapOnHeldLongNote,False,True,False,False,B6533511FC79CA114DB5AA56A84838EA46068FE3921A4084487426BAF6F82D16,CA8D14BBCFC5D9FFD0E1AC0A0352CB1A1CDB89275E010418FA1CEFA910999402,F4F56C658E99B9550315E899C47E2EA5CAC0F37EDDB9532040F828AB232E1EB0,E780FD6766931D7466BAF43D2EDE2E67D9C06BBB0D436560926144BAE8948B79,7084,7084,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",16,control,SAFE-48C365DD8CE0E8C761E9F246,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007221-0D70D856051E959A20E5,7221,"OP-00005648-BaseHead-S5648-T279350-ANA","L2|T279350|ETAP|Tap|S5648|ONone|YFalse",,"L4|T279350|ETAP|Tap|S5648|OHeadOpportunity|YTrue",4,Tap,279350,GEN-A83310FAAC10886EC0AE7FFA,4,279233,279350,670.77755000000030562352750001,670.77755000000030562352749999,670.77755000000030562352750001,670.77755000000030562352750001,True,TapOnHeldLongNote,False,True,False,False,E2589BC2EDBAC0192EDF981A9F8BCC177384020E94B48B759B6F95C3FD1052F6,F5C46AA93959B5A027A3C9F1CC6ACBB8327739FEF44A03140D096551CA6F0A1D,F81D25C18ABADD6854EA9B23618238D5B106449D076A32B73E6A875CBB5AF1D3,58213F45595D4B26F8EAF271EBE124B612178ADBAE12172544E7345891EBF91D,7561,7561,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-CF26633A6FF4DF85B6F4F375,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000613-5DAE493EA8B5FE7BAA49,613,"OP-00000466-BaseHead-S466-T35009-ANA","L4|T35009|ETAP|Tap|S466|ONone|YFalse",,"L2|T35009|ETAP|Tap|S466|OHeadOpportunity|YTrue",2,Tap,35009,GEN-530B7965C838267417A3AB8A,2,34783,35009,74.49995000000002979998,74.499950000000029799979999997,74.49995000000002979998,74.49995000000002979998,True,TapOnHeldLongNote,False,True,False,False,5BB85EB0EEB394427EFBBCF346EF2F8A0735A99373246135F581074239FB61B6,7B9BA73462DB6F8887F2A3940EE7ABF27CE9664904ACA1675DFFA139DF1A69B4,EC17252962E04B56816B46A08EC6556323CD008DA74E597ED7E42F962452232D,CCAE230FA483E52AA8D5B6AD861B5D434CB2E61FA23D693693CDB38FC43E45C4,661,661,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-CD86170DEE4499F6F29D6E81,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006717-EE3D7B8597B8875493A1,6717,"OP-00005297-BaseHead-S5297-T267939-ANA","L1|T267939|ETAP|Tap|S5297|ONone|YFalse",,"L5|T267939|ETAP|Tap|S5297|OHeadOpportunity|YTrue",5,Tap,267939,GEN-5892E024E0A512769A80BF7B,5,267850,267939,638.44638333333361740274972223,638.44638333333361740274972219,638.44638333333361740274972223,638.44638333333361740274972223,True,TapOnHeldLongNote,False,True,False,False,86244B8313BC45F5978E9DADF99D78E128C30583542723C0A31321B7CA7FD03D,4BF45315F6D2B97C904C79962F556D182230329B49DD0005FE4381B1D74752E9,73FDE33721173002DE05CD263A663182450A965F7A7860AA26D5C5E805877EA0,E33E6464F075CD1721C1CA984DC1775EFE1FC1E7E1D78667679E5F579AF37522,7034,7034,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-1760AB9FBE108E0FD45DD758,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007122-650DAA004DC1FBEA09DF,7122,"OP-00005614-BaseHead-S5614-T278394-ANA","L4|T278394|ETAP|Tap|S5614|ONone|YFalse",,"L3|T278394|ETAP|Tap|S5614|OHeadOpportunity|YTrue",3,Tap,278394,GEN-AC7FE9A134F3920D5DA1115A,3,278350,278394,668.06888333333363715108305557,668.06888333333363715108305555,668.06888333333363715108305557,668.06888333333363715108305557,True,TapOnHeldLongNote,False,True,False,False,3C6C0E2F1700FBFBA58ED1B1AC4D79897B59DFA240E559D83E85D1E20BCA7C37,E01D12450F181B4EC0F3269E3663B5C31120E661AB48775190EDADC1032CF4D6,59EC3582602F8A51A80EECEACF15F292089027A069256CEE2F6F49D9258819B9,A1295835E60CD7A274223912C13378BA0CDCB9151621084812DCB0BDF332274A,7455,7455,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-DE8B4F3345FAD127B2B5796B,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007449-83236005DB68FF6564A8,7449,"OP-00005869-BaseHead-S5869-T286512-ANA","L3|T286512|ETAP|Tap|S5869|ONone|YFalse",,"L0|T286512|ETAP|Tap|S5869|OHeadOpportunity|YTrue",0,Tap,286512,GEN-F7CA14D9F709E7D6E39BBDA3,0,286336,286512,691.06988333333365248508305557,691.06988333333365248508305555,691.06988333333365248508305557,691.06988333333365248508305557,True,TapOnHeldLongNote,False,True,False,False,06197430AC996643162BC86423B89723EAC40823A41AEA625881C11D1687E419,2E34AB0BD8EC8C76B2D53F22A59E8CE5FF96E0161F4DBE9769924BACF0BCBBFF,5E6B50FC7D11E161E7DE174FC2B1BC3B66E6C5BDE2366C59F68E5E0CA7179EF2,11F39EAAF1BE12B7D89897DEB9EB136348C1030F1AFB1DA0E199199A544D9B98,7807,7807,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-1457F7262474B751288B6A60,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007824-B0E51990776005CA9DC9,7824,"OP-00006160-BaseHead-S6160-T296527-ANA","L3|T296527|ETAP|Tap|S6160|ONone|YFalse",,"L1|T296527|ETAP|Tap|S6160|OHeadOpportunity|YTrue",1,Tap,296527,GEN-82CB2A9055FBE8B41E64070A,1,296439,296527,719.44571666666700473563861112,719.44571666666700473563861108,719.44571666666700473563861112,719.44571666666700473563861112,True,TapOnHeldLongNote,False,True,False,False,1C7C1810E9A4C1DB1B6668D5F587E017DEE81F618AA6794097A223CB44CAFEA3,C399733034DE3769B95AD2685D2718CD2B587E8DC32AB8F0A193D5542585D708,473D03920145F07C33A61CCB9216F04196AB2F6C674559DDC4D991D8A13BFDBD,9F71DAD619E938D9529E8004219BCE5034B3A14FAC56CD1045E33144041A377B,8194,8194,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-1A37152BAF32C0AE563FBA48,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007827-2779678262EE67359AD4,7827,"OP-00006162-BaseHead-S6162-T296527-ANA","L5|T296527|ETAP|Tap|S6162|ONone|YFalse",,"L4|T296527|ETAP|Tap|S6162|OHeadOpportunity|YTrue",4,Tap,296527,GEN-EBF6FC69E5AFAC4D11D0FC53,4,296439,296527,719.44571666666700473563861112,719.44571666666700473563861108,719.44571666666700473563861112,719.44571666666700473563861112,True,TapOnHeldLongNote,False,True,False,False,C399733034DE3769B95AD2685D2718CD2B587E8DC32AB8F0A193D5542585D708,01E525A5E40B0DF5C2575CB5DF720B65AE1D7BDE4CFE102A0405C7BF3E5C9112,621D7428CDE72E0F843212C5C3C9E9060D8E703A04FA5698F3CB6A7EAD30786B,EEA688D93CDCFD6DBFB0F5C51B03580AE051E6BABFF9E7D6011828FD947F8EB2,8197,8197,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",17,control,SAFE-167FF95F47115A63C45B6D0B,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007884-9ED427CE1026B99CE2B4,7884,"OP-00006207-BaseHead-S6207-T298027-ANA","L4|T298027|ETAP|Tap|S6207|ONone|YFalse",,"L1|T298027|ETAP|Tap|S6207|OHeadOpportunity|YTrue",1,Tap,298027,GEN-CBFBEB5EA50A315A0E532C30,1,297939,298027,723.69571666666700756897194446,723.69571666666700756897194443,723.69571666666700756897194446,723.69571666666700756897194446,True,TapOnHeldLongNote,False,True,False,False,7A292CA88024A32281B0CCD8BD18622CBF18A3D05C7894B45CC5F4987E61B5BA,E79F944A91B496DD602D4002F870EE3A8C464A7F169413D3EB2E5EB29B4F1F88,5D4B9E9E40F0DBF5008F0E5C3F575E0229A6A1B72B483688521F287C85EC1F82,EE98621483DA215BF3EF7062AC5E35D58B36F488ED5A381CFA2F340C19A43127,8258,8258,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",18,control,SAFE-04D44A63B2F6ED86709A065F,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000476-E0909A552AD66C5E4A5E,476,"OP-00000363-BaseHead-S363-T29369-ANA","L4|T29369|ETAP|Tap|S363|ONone|YFalse",,"L3|T29369|ETAP|Tap|S363|OHeadOpportunity|YTrue",3,Tap,29369,GEN-B4B2ABDCC090584ED89D80E0,3,29144,29369,61.99795000000002479918,61.997950000000024799179999997,61.99795000000002479918,61.99795000000002479918,True,TapOnHeldLongNote,False,True,False,False,71757DB5ACB47F3CC3B3CFA972ACB127274468EDA61BED2DC7229D41CD38519D,00519ECDED3900AAB1DC1940570C1059B99A5853CB2B1A3622B40E6722F26209,C940B1D790477F06B31AD6AB29592620D7AE03AD23FB71C73E29FB5A42498997,48EE3A93097156D0EC0393501F120AF7221531CA656BE6FC6A470C1EB896D73A,509,509,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",18,control,SAFE-1AB357E25B599E18CAA110B2,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000486-069BFA190F0CD9DB71C0,486,"OP-00000370-BaseHead-S370-T29933-ANA","L0|T29933|ETAP|Tap|S370|ONone|YFalse",,"L4|T29933|ETAP|Tap|S370|OHeadOpportunity|YTrue",4,Tap,29933,GEN-F1E2643B18419D4D154B961D,4,29821,29933,63.24815000000002529926,63.248150000000025299259999997,63.24815000000002529926,63.24815000000002529926,True,TapOnHeldLongNote,False,True,False,False,7176E7F50F4C1DEE0CA1E638F7BE78F8EB617DABF0124A47C69963AD7B43A2C1,019C7F5B9D5F62E85B5110D31B1B78ABCB1E864BF0A3279A140DCDE42E47E749,10D69D950F5C03188EA28F4B64712213A3464C6229452DBBA5C9491FAB3410DA,C160127CB3708AE2D5006A2004FC169B51BC38EED1681A9053F11DF455B7429D,520,520,,,,False,False,False,False,PROVEN_EXACT_REPLAY
