stratum,chart_id,seed,frozen_arm,opportunity_key,lane,start_time,end_time,frozen_known,historical_class,hardened_class,direct_reject,lineage_id,divergence_opportunity,divergence_control_state,divergence_treatment_state,parent_states_different,no_reconvergence_before_case,target_absent_in_treatment,candidate_shape_reached_in_treatment,frozen_lane_selected_in_treatment,frozen_commit_absent_in_treatment,divergence_governed_by_canonical,temporal_only_explanation,evidence
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00005266-BaseHead-S5266-T266791-ANA",0,266791,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00005835-BaseHead-S5835-T285321-ANA",1,285321,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00006162-BaseHead-S6162-T296527-ANA",1,296527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00008011-BaseHead-S8011-T376998-ANA",1,376998,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00000297-BaseHead-S297-T24858-ANA",0,24858,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6FB864D5220E91CDF474149B","OP-00000297-BaseHead-S297-T24858-ANA",ACEFCD1EDD744E9AE8D1D9F7EFA340AA8956CCFCFBE88700AEAD2AB77BE5CD2E,4D98506D78B2962409E971D2CF68B112874F4DB5A0884B3A9F6ED5ED3233C161,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00003146-BaseHead-S3146-T180915-ANA",3,180915,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6FB864D5220E91CDF474149B","OP-00000297-BaseHead-S297-T24858-ANA",ACEFCD1EDD744E9AE8D1D9F7EFA340AA8956CCFCFBE88700AEAD2AB77BE5CD2E,4D98506D78B2962409E971D2CF68B112874F4DB5A0884B3A9F6ED5ED3233C161,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00005307-BaseHead-S5307-T268380-ANA",2,268380,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6FB864D5220E91CDF474149B","OP-00000297-BaseHead-S297-T24858-ANA",ACEFCD1EDD744E9AE8D1D9F7EFA340AA8956CCFCFBE88700AEAD2AB77BE5CD2E,4D98506D78B2962409E971D2CF68B112874F4DB5A0884B3A9F6ED5ED3233C161,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00005866-BaseHead-S5866-T286468-ANA",0,286468,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6FB864D5220E91CDF474149B","OP-00000297-BaseHead-S297-T24858-ANA",ACEFCD1EDD744E9AE8D1D9F7EFA340AA8956CCFCFBE88700AEAD2AB77BE5CD2E,4D98506D78B2962409E971D2CF68B112874F4DB5A0884B3A9F6ED5ED3233C161,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,8,control,"OP-00009531-BaseHead-S9531-T441365-ANA",3,441365,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6FB864D5220E91CDF474149B","OP-00000297-BaseHead-S297-T24858-ANA",ACEFCD1EDD744E9AE8D1D9F7EFA340AA8956CCFCFBE88700AEAD2AB77BE5CD2E,4D98506D78B2962409E971D2CF68B112874F4DB5A0884B3A9F6ED5ED3233C161,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00001279-BaseHead-S1279-T77527-ANA",2,77527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00004577-BaseHead-S4577-T238292-ANA",5,238292,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00004997-BaseHead-S4997-T257791-ANA",2,257791,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00005210-BaseHead-S5210-T265027-ANA",3,265027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00005835-BaseHead-S5835-T285321-ANA",6,285321,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00006162-BaseHead-S6162-T296527-ANA",4,296527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00006173-BaseHead-S6173-T296968-ANA",0,296968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00008195-BaseHead-S8195-T385204-ANA",3,385204,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,9,control,"OP-00009880-BaseHead-S9880-T457292-ANA",1,457292,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-97C688AF797E662E99D2475F","OP-00000370-BaseHead-S370-T29933-ANA",AA52BF71CCAEC1EDBC1F50CE26C9D5BC434629E007EDE36F92B600F7E521F12C,1799367D84D57288E5D0187ABCC522E445EAFCB8A352FEC3BDB94ADF76966381,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,10,control,"OP-00005210-BaseHead-S5210-T265027-ANA",3,265027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-977EE0F34FA49F43E2FFCB42","OP-00000048-BaseHead-S48-T6475-ANA",23D5E5C32006760B5EB08D3A7D01157D8C2A1EAD97DECCB1FDB44229FE1EAA8E,F238F98C1C7FF4D2592D0BE7DFC103ACC51183492187B50108A8D5E7A44B5BD0,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,10,control,"OP-00006172-BaseHead-S6172-T296968-ANA",5,296968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-977EE0F34FA49F43E2FFCB42","OP-00000048-BaseHead-S48-T6475-ANA",23D5E5C32006760B5EB08D3A7D01157D8C2A1EAD97DECCB1FDB44229FE1EAA8E,F238F98C1C7FF4D2592D0BE7DFC103ACC51183492187B50108A8D5E7A44B5BD0,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,control,"OP-00001792-BaseHead-S1792-T103016-ANA",2,103016,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-5532BEE021614510F9E9734B","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,control,"OP-00004757-BaseHead-S4757-T246939-ANA",2,246939,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-5532BEE021614510F9E9734B","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,control,"OP-00005391-BaseHead-S5391-T270850-ANA",3,270850,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-5532BEE021614510F9E9734B","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,control,"OP-00007967-BaseHead-S7967-T375292-ANA",0,375292,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-5532BEE021614510F9E9734B","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00000466-BaseHead-S466-T35009-ANA",2,35009,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00001356-BaseHead-S1356-T82039-ANA",2,82039,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-31090DBD5ED6D1019C788951","OP-00000466-BaseHead-S466-T35009-ANA",7532C96ED34E3EB5DADC43331DF7EC38EC1EDF8D13759DAB008965B1BB622BF8,D61EAE2D150A59A4527BA7038EE6EC3822F25343C48B4A0DEB2D5766D4B116A1,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00001794-BaseHead-S1794-T103129-ANA",6,103129,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-31090DBD5ED6D1019C788951","OP-00000466-BaseHead-S466-T35009-ANA",7532C96ED34E3EB5DADC43331DF7EC38EC1EDF8D13759DAB008965B1BB622BF8,D61EAE2D150A59A4527BA7038EE6EC3822F25343C48B4A0DEB2D5766D4B116A1,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00005307-BaseHead-S5307-T268380-ANA",5,268380,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-31090DBD5ED6D1019C788951","OP-00000466-BaseHead-S466-T35009-ANA",7532C96ED34E3EB5DADC43331DF7EC38EC1EDF8D13759DAB008965B1BB622BF8,D61EAE2D150A59A4527BA7038EE6EC3822F25343C48B4A0DEB2D5766D4B116A1,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00005614-BaseHead-S5614-T278394-ANA",3,278394,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-31090DBD5ED6D1019C788951","OP-00000466-BaseHead-S466-T35009-ANA",7532C96ED34E3EB5DADC43331DF7EC38EC1EDF8D13759DAB008965B1BB622BF8,D61EAE2D150A59A4527BA7038EE6EC3822F25343C48B4A0DEB2D5766D4B116A1,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,12,control,"OP-00007468-BaseHead-S7468-T353057-ANA",6,353057,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-31090DBD5ED6D1019C788951","OP-00000466-BaseHead-S466-T35009-ANA",7532C96ED34E3EB5DADC43331DF7EC38EC1EDF8D13759DAB008965B1BB622BF8,D61EAE2D150A59A4527BA7038EE6EC3822F25343C48B4A0DEB2D5766D4B116A1,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,13,control,"OP-00001936-BaseHead-S1936-T110572-ANA",5,110572,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,13,control,"OP-00005456-BaseHead-S5456-T272791-ANA",2,272791,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-06A25634BF670F3AB9325F59","OP-00001936-BaseHead-S1936-T110572-ANA",93DF31588329B50F4F43E5C43619943A2DFFFE9E8A37A363F1AFF722CB97502A,FAE576E90FD56DAB41A2DA91B8453C572079042CC307066AABBA15C6C70918E5,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,13,control,"OP-00005865-BaseHead-S5865-T286468-ANA",0,286468,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-06A25634BF670F3AB9325F59","OP-00001936-BaseHead-S1936-T110572-ANA",93DF31588329B50F4F43E5C43619943A2DFFFE9E8A37A363F1AFF722CB97502A,FAE576E90FD56DAB41A2DA91B8453C572079042CC307066AABBA15C6C70918E5,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,13,control,"OP-00005915-BaseHead-S5915-T287968-ANA",0,287968,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-06A25634BF670F3AB9325F59","OP-00001936-BaseHead-S1936-T110572-ANA",93DF31588329B50F4F43E5C43619943A2DFFFE9E8A37A363F1AFF722CB97502A,FAE576E90FD56DAB41A2DA91B8453C572079042CC307066AABBA15C6C70918E5,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,13,control,"OP-00006173-BaseHead-S6173-T296968-ANA",0,296968,,true,B_EARLIER_GOVERNED_DIVERGENCE,C_UNRESOLVED,false,"SRG-DIV-06A25634BF670F3AB9325F59","OP-00001936-BaseHead-S1936-T110572-ANA",93DF31588329B50F4F43E5C43619943A2DFFFE9E8A37A363F1AFF722CB97502A,FAE576E90FD56DAB41A2DA91B8453C572079042CC307066AABBA15C6C70918E5,true,true,false,true,true,false,true,false,"The strengthened causal chain was incomplete; recertification must abstain."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,14,control,"OP-00000266-BaseHead-S266-T23166-ANA",6,23166,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-B3A1AFDBED8D4F545D7090D6","OP-00000051-BaseHead-S51-T6700-ANA",C48CC82F06D3E0E314B0B95DDB1018265AF3A7B908E2EB7ADBF67D67BACB2461,5183DE6D1A3F1552C5B3536332D00B91C076B7817ADB8EB64039A7A9FE1ECC44,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,14,control,"OP-00001936-BaseHead-S1936-T110572-ANA",5,110572,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-B3A1AFDBED8D4F545D7090D6","OP-00000051-BaseHead-S51-T6700-ANA",C48CC82F06D3E0E314B0B95DDB1018265AF3A7B908E2EB7ADBF67D67BACB2461,5183DE6D1A3F1552C5B3536332D00B91C076B7817ADB8EB64039A7A9FE1ECC44,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
